canonical_market_id,carver_instrument,globex_asset,carver_roll_date,carver_from_contract,carver_to_contract,nearest_globex_roll_date,globex_from_contract,globex_to_contract,roll_date_distance_days
sp500,SP500,ES,2010-06-14,20100600,20100900,2010-06-11,20100600,20100900,3
sp500,SP500,ES,2010-09-14,20100900,20101200,2010-09-10,20100900,20101200,4
sp500,SP500,ES,2010-12-14,20101200,20110300,2010-12-10,20101200,20110300,4
sp500,SP500,ES,2011-03-14,20110300,20110600,2011-03-11,20110300,20110600,3
sp500,SP500,ES,2011-06-14,20110600,20110900,2011-06-10,20110600,20110900,4
sp500,SP500,ES,2011-09-13,20110900,20111200,2011-09-09,20110900,20111200,4
sp500,SP500,ES,2011-12-13,20111200,20120300,2011-12-09,20111200,20120300,4
sp500,SP500,ES,2012-03-13,20120300,20120600,2012-03-09,20120300,20120600,4
sp500,SP500,ES,2012-06-13,20120600,20120900,2012-06-08,20120600,20120900,5
sp500,SP500,ES,2012-09-12,20120900,20121200,2012-09-14,20120900,20121200,2
sp500,SP500,ES,2012-12-12,20121200,20130300,2012-12-14,20121200,20130300,2
sp500,SP500,ES,2013-03-13,20130300,20130600,2013-03-08,20130300,20130600,5
sp500,SP500,ES,2013-06-12,20130600,20130900,2013-06-14,20130600,20130900,2
sp500,SP500,ES,2013-09-12,20130900,20131200,2013-09-13,20130900,20131200,1
sp500,SP500,ES,2013-12-12,20131200,20140300,2013-12-13,20131200,20140300,1
sp500,SP500,ES,2014-03-12,20140300,20140600,2014-03-14,20140300,20140600,2
sp500,SP500,ES,2014-06-12,20140600,20140900,2014-06-16,20140600,20140900,4
sp500,SP500,ES,2014-09-12,20140900,20141200,2014-09-12,20140900,20141200,0
sp500,SP500,ES,2014-12-12,20141200,20150300,2014-12-12,20141200,20150300,0
sp500,SP500,ES,2015-03-12,20150300,20150600,2015-03-13,20150300,20150600,1
sp500,SP500,ES,2015-06-12,20150600,20150900,2015-06-12,20150600,20150900,0
sp500,SP500,ES,2015-09-14,20150900,20151200,2015-09-11,20150900,20151200,3
sp500,SP500,ES,2015-12-14,20151200,20160300,2015-12-11,20151200,20160300,3
sp500,SP500,ES,2016-03-14,20160300,20160600,2016-03-11,20160300,20160600,3
sp500,SP500,ES,2016-06-14,20160600,20160900,2016-06-10,20160600,20160900,4
sp500,SP500,ES,2016-09-13,20160900,20161200,2016-09-09,20160900,20161200,4
sp500,SP500,ES,2016-12-13,20161200,20170300,2016-12-09,20161200,20170300,4
sp500,SP500,ES,2017-03-14,20170300,20170600,2017-03-10,20170300,20170600,4
sp500,SP500,ES,2017-06-13,20170600,20170900,2017-06-09,20170600,20170900,4
sp500,SP500,ES,2017-09-13,20170900,20171200,2017-09-08,20170900,20171200,5
sp500,SP500,ES,2017-12-13,20171200,20180300,2017-12-08,20171200,20180300,5
sp500,SP500,ES,2018-03-13,20180300,20180600,2018-03-12,20180300,20180600,1
sp500,SP500,ES,2018-06-12,20180600,20180900,2018-06-11,20180600,20180900,1
sp500,SP500,ES,2018-09-11,20180900,20181200,2018-09-14,20180900,20181200,3
sp500,SP500,ES,2018-12-14,20181200,20190300,2018-12-14,20181200,20190300,0
sp500,SP500,ES,2019-03-12,20190300,20190600,2019-03-08,20190300,20190600,4
sp500,SP500,ES,2019-06-11,20190600,20190900,2019-06-14,20190600,20190900,3
sp500,SP500,ES,2019-09-11,20190900,20191200,2019-09-13,20190900,20191200,2
sp500,SP500,ES,2019-12-10,20191200,20200300,2019-12-13,20191200,20200300,3
sp500,SP500,ES,2020-03-10,20200300,20200600,2020-03-16,20200300,20200600,6
sp500,SP500,ES,2020-06-10,20200600,20200900,2020-06-15,20200600,20200900,5
sp500,SP500,ES,2020-09-10,20200900,20201200,2020-09-11,20200900,20201200,1
sp500,SP500,ES,2020-12-10,20201200,20210300,2020-12-11,20201200,20210300,1
sp500,SP500,ES,2021-03-10,20210300,20210600,2021-03-12,20210300,20210600,2
sp500,SP500,ES,2021-06-10,20210600,20210900,2021-06-11,20210600,20210900,1
sp500,SP500,ES,2021-09-10,20210900,20211200,2021-09-10,20210900,20211200,0
sp500,SP500,ES,2021-12-13,20211200,20220300,2021-12-10,20211200,20220300,3
sp500,SP500,ES,2022-03-08,20220300,20220600,2022-03-11,20220300,20220600,3
sp500,SP500,ES,2022-06-10,20220600,20220900,2022-06-13,20220600,20220900,3
sp500,SP500,ES,2022-09-02,20220900,20221200,2022-09-12,20220900,20221200,10
sp500,SP500,ES,2022-12-13,20221200,20230300,2022-12-12,20221200,20230300,1
sp500,SP500,ES,2023-03-02,20230300,20230600,2023-03-13,20230300,20230600,11
sp500,SP500,ES,2023-05-26,20230600,20230900,2023-06-12,20230600,20230900,17
sp500,SP500,ES,2023-09-06,20230900,20231200,2023-09-11,20230900,20231200,5
sp500,SP500,ES,2023-12-08,20231200,20240300,2023-12-11,20231200,20240300,3
sp500,SP500,ES,2024-03-14,20240300,20240600,2024-03-11,20240300,20240600,3
nasdaq,NASDAQ,NQ,2010-06-14,20100600,20100900,2010-06-11,20100600,20100900,3
nasdaq,NASDAQ,NQ,2010-09-14,20100900,20101200,2010-09-10,20100900,20101200,4
nasdaq,NASDAQ,NQ,2010-12-14,20101200,20110300,2010-12-10,20101200,20110300,4
nasdaq,NASDAQ,NQ,2011-03-14,20110300,20110600,2011-03-11,20110300,20110600,3
nasdaq,NASDAQ,NQ,2011-06-14,20110600,20110900,2011-06-10,20110600,20110900,4
nasdaq,NASDAQ,NQ,2011-09-13,20110900,20111200,2011-09-09,20110900,20111200,4
nasdaq,NASDAQ,NQ,2011-12-13,20111200,20120300,2011-12-09,20111200,20120300,4
nasdaq,NASDAQ,NQ,2012-03-13,20120300,20120600,2012-03-09,20120300,20120600,4
nasdaq,NASDAQ,NQ,2012-06-13,20120600,20120900,2012-06-08,20120600,20120900,5
nasdaq,NASDAQ,NQ,2012-09-12,20120900,20121200,2012-09-14,20120900,20121200,2
nasdaq,NASDAQ,NQ,2012-12-12,20121200,20130300,2012-12-14,20121200,20130300,2
nasdaq,NASDAQ,NQ,2013-03-13,20130300,20130600,2013-03-08,20130300,20130600,5
nasdaq,NASDAQ,NQ,2013-06-12,20130600,20130900,2013-06-14,20130600,20130900,2
nasdaq,NASDAQ,NQ,2013-09-12,20130900,20131200,2013-09-13,20130900,20131200,1
nasdaq,NASDAQ,NQ,2013-12-12,20131200,20140300,2013-12-13,20131200,20140300,1
nasdaq,NASDAQ,NQ,2014-03-12,20140300,20140600,2014-03-14,20140300,20140600,2
nasdaq,NASDAQ,NQ,2014-06-12,20140600,20140900,2014-06-16,20140600,20140900,4
nasdaq,NASDAQ,NQ,2014-09-12,20140900,20141200,2014-09-12,20140900,20141200,0
nasdaq,NASDAQ,NQ,2014-12-12,20141200,20150300,2014-12-12,20141200,20150300,0
nasdaq,NASDAQ,NQ,2015-03-12,20150300,20150600,2015-03-13,20150300,20150600,1
nasdaq,NASDAQ,NQ,2015-06-12,20150600,20150900,2015-06-12,20150600,20150900,0
nasdaq,NASDAQ,NQ,2015-09-14,20150900,20151200,2015-09-11,20150900,20151200,3
nasdaq,NASDAQ,NQ,2015-12-14,20151200,20160300,2015-12-11,20151200,20160300,3
nasdaq,NASDAQ,NQ,2016-03-14,20160300,20160600,2016-03-11,20160300,20160600,3
nasdaq,NASDAQ,NQ,2016-06-14,20160600,20160900,2016-06-10,20160600,20160900,4
nasdaq,NASDAQ,NQ,2016-09-12,20160900,20161200,2016-09-09,20160900,20161200,3
nasdaq,NASDAQ,NQ,2016-12-13,20161200,20170300,2016-12-09,20161200,20170300,4
nasdaq,NASDAQ,NQ,2017-03-14,20170300,20170600,2017-03-10,20170300,20170600,4
nasdaq,NASDAQ,NQ,2017-06-13,20170600,20170900,2017-06-09,20170600,20170900,4
nasdaq,NASDAQ,NQ,2017-09-13,20170900,20171200,2017-09-08,20170900,20171200,5
nasdaq,NASDAQ,NQ,2017-12-13,20171200,20180300,2017-12-08,20171200,20180300,5
nasdaq,NASDAQ,NQ,2018-03-13,20180300,20180600,2018-03-09,20180300,20180600,4
nasdaq,NASDAQ,NQ,2018-06-12,20180600,20180900,2018-06-08,20180600,20180900,4
nasdaq,NASDAQ,NQ,2018-09-10,20180900,20181200,2018-09-14,20180900,20181200,4
nasdaq,NASDAQ,NQ,2018-12-10,20181200,20190300,2018-12-14,20181200,20190300,4
nasdaq,NASDAQ,NQ,2019-03-11,20190300,20190600,2019-03-08,20190300,20190600,3
nasdaq,NASDAQ,NQ,2019-06-10,20190600,20190900,2019-06-14,20190600,20190900,4
nasdaq,NASDAQ,NQ,2019-09-10,20190900,20191200,2019-09-13,20190900,20191200,3
nasdaq,NASDAQ,NQ,2019-12-10,20191200,20200300,2019-12-13,20191200,20200300,3
nasdaq,NASDAQ,NQ,2020-03-10,20200300,20200600,2020-03-16,20200300,20200600,6
nasdaq,NASDAQ,NQ,2020-06-11,20200600,20200900,2020-06-15,20200600,20200900,4
nasdaq,NASDAQ,NQ,2020-09-04,20200900,20201200,2020-09-14,20200900,20201200,10
nasdaq,NASDAQ,NQ,2020-12-11,20201200,20210300,2020-12-14,20201200,20210300,3
nasdaq,NASDAQ,NQ,2021-03-15,20210300,20210600,2021-03-15,20210300,20210600,0
nasdaq,NASDAQ,NQ,2021-06-10,20210600,20210900,2021-06-14,20210600,20210900,4
nasdaq,NASDAQ,NQ,2021-09-13,20210900,20211200,2021-09-13,20210900,20211200,0
nasdaq,NASDAQ,NQ,2021-12-10,20211200,20220300,2021-12-10,20211200,20220300,0
nasdaq,NASDAQ,NQ,2022-03-08,20220300,20220600,2022-03-14,20220300,20220600,6
nasdaq,NASDAQ,NQ,2022-06-10,20220600,20220900,2022-06-13,20220600,20220900,3
nasdaq,NASDAQ,NQ,2022-09-02,20220900,20221200,2022-09-12,20220900,20221200,10
nasdaq,NASDAQ,NQ,2022-12-06,20221200,20230300,2022-12-12,20221200,20230300,6
nasdaq,NASDAQ,NQ,2023-03-02,20230300,20230600,2023-03-13,20230300,20230600,11
nasdaq,NASDAQ,NQ,2023-05-26,20230600,20230900,2023-06-12,20230600,20230900,17
nasdaq,NASDAQ,NQ,2023-09-06,20230900,20231200,2023-09-11,20230900,20231200,5
nasdaq,NASDAQ,NQ,2023-12-08,20231200,20240300,2023-12-11,20231200,20240300,3
nasdaq,NASDAQ,NQ,2024-03-14,20240300,20240600,2024-03-11,20240300,20240600,3
crude_wti,CRUDE_W,CL,2010-10-14,20101200,20111200,2010-10-18,20101000,20101100,4
crude_wti,CRUDE_W,CL,2011-10-14,20111200,20121200,2011-10-18,20111000,20111100,4
crude_wti,CRUDE_W,CL,2012-10-16,20121200,20131200,2012-10-19,20121000,20121100,3
crude_wti,CRUDE_W,CL,2013-10-11,20131200,20141200,2013-10-18,20131000,20131100,7
crude_wti,CRUDE_W,CL,2014-10-09,20141200,20151200,2014-10-17,20141000,20141100,8
crude_wti,CRUDE_W,CL,2015-10-14,20151200,20161200,2015-10-16,20151000,20151100,2
crude_wti,CRUDE_W,CL,2016-10-14,20161200,20171200,2016-10-18,20161000,20161100,4
crude_wti,CRUDE_W,CL,2017-10-13,20171200,20181200,2017-10-18,20171000,20171100,5
crude_wti,CRUDE_W,CL,2018-10-15,20181200,20191200,2018-10-18,20181000,20181100,3
crude_wti,CRUDE_W,CL,2019-10-14,20191200,20201200,2019-10-18,20191000,20191100,4
crude_wti,CRUDE_W,CL,2020-09-14,20201200,20211200,2020-09-18,20200900,20201000,4
crude_wti,CRUDE_W,CL,2021-10-12,20211200,20221200,2021-10-18,20211000,20211100,6
crude_wti,CRUDE_W,CL,2022-09-30,20221200,20231200,2022-09-16,20220900,20221000,14
crude_wti,CRUDE_W,CL,2023-09-22,20231200,20241200,2023-09-18,20230900,20231000,4
gold,GOLD,GC,2010-07-30,20100800,20101000,2010-07-29,20100800,20101200,1
gold,GOLD,GC,2010-09-30,20101000,20101200,2010-11-29,20101200,20110200,60
gold,GOLD,GC,2010-11-30,20101200,20110200,2010-11-29,20101200,20110200,1
gold,GOLD,GC,2011-02-01,20110200,20110400,2011-01-28,20110200,20110400,4
gold,GOLD,GC,2011-03-30,20110400,20110600,2011-03-30,20110400,20110600,0
gold,GOLD,GC,2011-06-01,20110600,20110800,2011-05-27,20110600,20110800,5
gold,GOLD,GC,2011-08-01,20110800,20111000,2011-07-28,20110800,20111200,4
gold,GOLD,GC,2011-09-29,20111000,20111200,2011-11-29,20111200,20120200,61
gold,GOLD,GC,2011-11-30,20111200,20120200,2011-11-29,20111200,20120200,1
gold,GOLD,GC,2012-01-31,20120200,20120400,2012-01-30,20120200,20120400,1
gold,GOLD,GC,2012-03-30,20120400,20120600,2012-03-29,20120400,20120600,1
gold,GOLD,GC,2012-05-31,20120600,20120800,2012-05-30,20120600,20120800,1
gold,GOLD,GC,2012-07-31,20120800,20121000,2012-07-30,20120800,20121200,1
gold,GOLD,GC,2012-10-01,20121000,20121200,2012-11-29,20121200,20130200,59
gold,GOLD,GC,2012-11-29,20121200,20130200,2012-11-29,20121200,20130200,0
gold,GOLD,GC,2013-01-30,20130200,20130400,2013-01-30,20130200,20130400,0
gold,GOLD,GC,2013-04-02,20130400,20130600,2013-03-27,20130400,20130600,6
gold,GOLD,GC,2013-05-30,20130600,20130800,2013-05-30,20130600,20130800,0
gold,GOLD,GC,2013-07-31,20130800,20131000,2013-07-30,20130800,20131200,1
gold,GOLD,GC,2013-09-30,20131000,20131200,2013-11-27,20131200,20140200,58
gold,GOLD,GC,2013-11-28,20131200,20140200,2013-11-27,20131200,20140200,1
gold,GOLD,GC,2014-01-30,20140200,20140400,2014-01-30,20140200,20140400,0
gold,GOLD,GC,2014-04-01,20140400,20140600,2014-03-28,20140400,20140600,4
gold,GOLD,GC,2014-05-30,20140600,20140800,2014-05-29,20140600,20140800,1
gold,GOLD,GC,2014-07-29,20140800,20141000,2014-07-30,20140800,20141200,1
gold,GOLD,GC,2014-09-30,20141000,20141200,2014-11-26,20141200,20150200,57
gold,GOLD,GC,2014-12-01,20141200,20150200,2014-11-26,20141200,20150200,5
gold,GOLD,GC,2015-01-30,20150200,20150400,2015-01-29,20150200,20150400,1
gold,GOLD,GC,2015-03-31,20150400,20150600,2015-03-30,20150400,20150600,1
gold,GOLD,GC,2015-06-01,20150600,20150800,2015-05-28,20150600,20150800,4
gold,GOLD,GC,2015-07-30,20150800,20151000,2015-07-30,20150800,20151200,0
gold,GOLD,GC,2015-09-30,20151000,20151200,2015-11-26,20151200,20160200,57
gold,GOLD,GC,2015-12-01,20151200,20160200,2015-11-26,20151200,20160200,5
gold,GOLD,GC,2016-02-01,20160200,20160400,2016-01-28,20160200,20160400,4
gold,GOLD,GC,2016-03-31,20160400,20160600,2016-03-29,20160400,20160600,2
gold,GOLD,GC,2016-06-01,20160600,20160800,2016-05-27,20160600,20160800,5
gold,GOLD,GC,2016-08-01,20160800,20161000,2016-07-28,20160800,20161200,4
gold,GOLD,GC,2016-09-29,20161000,20161200,2016-11-29,20161200,20170200,61
gold,GOLD,GC,2016-11-29,20161200,20170200,2016-11-29,20161200,20170200,0
gold,GOLD,GC,2017-01-31,20170200,20170400,2017-01-30,20170200,20170400,1
gold,GOLD,GC,2017-03-30,20170400,20170600,2017-03-30,20170400,20170600,0
gold,GOLD,GC,2017-05-31,20170600,20170800,2017-05-29,20170600,20170800,2
gold,GOLD,GC,2017-08-01,20170800,20171000,2017-07-28,20170800,20171200,4
gold,GOLD,GC,2017-09-29,20171000,20171200,2017-11-29,20171200,20180200,61
gold,GOLD,GC,2017-11-29,20171200,20180200,2017-11-29,20171200,20180200,0
gold,GOLD,GC,2018-01-31,20180200,20180400,2018-01-30,20180200,20180400,1
gold,GOLD,GC,2018-04-02,20180400,20180600,2018-03-27,20180400,20180600,6
gold,GOLD,GC,2018-05-31,20180600,20180800,2018-05-29,20180600,20180800,2
gold,GOLD,GC,2018-07-31,20180800,20181000,2018-07-30,20180800,20181200,1
gold,GOLD,GC,2018-09-28,20181000,20181200,2018-07-30,20180800,20181200,60
gold,GOLD,GC,2018-11-27,20181200,20190200,2018-11-29,20181200,20190200,2
gold,GOLD,GC,2019-01-28,20190200,20190400,2019-01-30,20190200,20190400,2
gold,GOLD,GC,2019-03-28,20190400,20190600,2019-03-27,20190400,20190600,1
gold,GOLD,GC,2019-05-28,20190600,20190800,2019-05-29,20190600,20190800,1
gold,GOLD,GC,2019-07-29,20190800,20191000,2019-07-30,20190800,20191200,1
gold,GOLD,GC,2019-09-27,20191000,20191200,2019-07-30,20190800,20191200,59
gold,GOLD,GC,2019-11-27,20191200,20200200,2019-11-27,20191200,20200200,0
gold,GOLD,GC,2020-01-28,20200200,20200400,2020-01-30,20200200,20200400,2
gold,GOLD,GC,2020-03-27,20200400,20200600,2020-03-27,20200400,20200600,0
gold,GOLD,GC,2020-05-29,20200600,20200800,2020-05-27,20200600,20200800,2
gold,GOLD,GC,2020-07-23,20200800,20201000,2020-07-30,20200800,20201200,7
gold,GOLD,GC,2020-09-15,20201000,20201200,2020-07-30,20200800,20201200,47
gold,GOLD,GC,2020-11-24,20201200,20210200,2020-11-26,20201200,20210200,2
gold,GOLD,GC,2021-01-12,20210200,20210400,2021-01-28,20210200,20210400,16
gold,GOLD,GC,2021-04-06,20210400,20210600,2021-03-29,20210400,20210600,8
gold,GOLD,GC,2021-05-19,20210600,20210800,2021-05-26,20210600,20210800,7
gold,GOLD,GC,2021-08-05,20210800,20211000,2021-07-29,20210800,20211200,7
gold,GOLD,GC,2021-09-21,20211000,20211200,2021-07-29,20210800,20211200,54
gold,GOLD,GC,2021-11-23,20211200,20220200,2021-11-26,20211200,20220200,3
gold,GOLD,GC,2022-01-19,20220200,20220400,2022-01-27,20220200,20220400,8
gold,GOLD,GC,2022-03-08,20220400,20220600,2022-03-29,20220400,20220600,21
gold,GOLD,GC,2022-05-23,20220600,20220800,2022-05-27,20220600,20220800,4
gold,GOLD,GC,2022-08-12,20220800,20221000,2022-07-28,20220800,20221200,15
gold,GOLD,GC,2022-09-02,20221000,20221200,2022-07-28,20220800,20221200,36
gold,GOLD,GC,2022-11-07,20221200,20230200,2022-11-29,20221200,20230200,22
gold,GOLD,GC,2023-01-06,20230200,20230400,2023-01-30,20230200,20230400,24
gold,GOLD,GC,2023-03-13,20230400,20230600,2023-03-29,20230400,20230600,16
gold,GOLD,GC,2023-05-19,20230600,20230800,2023-05-29,20230600,20230800,10
gold,GOLD,GC,2023-07-25,20230800,20231000,2023-07-28,20230800,20231200,3
gold,GOLD,GC,2023-09-18,20231000,20231200,2023-07-28,20230800,20231200,52
gold,GOLD,GC,2023-11-03,20231200,20240200,2023-11-28,20231200,20240200,25
gold,GOLD,GC,2023-12-19,20240200,20240400,2023-11-28,20231200,20240200,21
gold,GOLD,GC,2024-03-14,20240400,20240600,2024-03-26,20240400,20240600,12
silver,SILVER,SI,2010-06-08,20100700,20100900,2010-06-29,20100700,20100900,21
silver,SILVER,SI,2010-09-01,20100900,20101200,2010-08-27,20100900,20101200,5
silver,SILVER,SI,2010-11-30,20101200,20110300,2010-11-29,20101200,20110300,1
silver,SILVER,SI,2011-02-09,20110300,20110500,2011-02-25,20110300,20110500,16
silver,SILVER,SI,2011-04-11,20110500,20110700,2011-04-28,20110500,20110700,17
silver,SILVER,SI,2011-06-10,20110700,20110900,2011-06-29,20110700,20110900,19
silver,SILVER,SI,2011-09-01,20110900,20111200,2011-08-30,20110900,20111200,2
silver,SILVER,SI,2011-12-01,20111200,20120300,2011-11-29,20111200,20120300,2
silver,SILVER,SI,2012-02-09,20120300,20120500,2012-02-28,20120300,20120500,19
silver,SILVER,SI,2012-04-11,20120500,20120700,2012-04-27,20120500,20120700,16
silver,SILVER,SI,2012-06-11,20120700,20120900,2012-06-28,20120700,20120900,17
silver,SILVER,SI,2012-08-31,20120900,20121200,2012-08-30,20120900,20121200,1
silver,SILVER,SI,2012-11-30,20121200,20130300,2012-11-29,20121200,20130300,1
silver,SILVER,SI,2013-02-08,20130300,20130500,2013-02-27,20130300,20130500,19
silver,SILVER,SI,2013-04-11,20130500,20130700,2013-04-29,20130500,20130700,18
silver,SILVER,SI,2013-06-11,20130700,20130900,2013-06-27,20130700,20130900,16
silver,SILVER,SI,2013-08-30,20130900,20131200,2013-08-29,20130900,20131200,1
silver,SILVER,SI,2013-11-29,20131200,20140300,2013-11-27,20131200,20140300,2
silver,SILVER,SI,2014-02-07,20140300,20140500,2014-02-27,20140300,20140500,20
silver,SILVER,SI,2014-04-10,20140500,20140700,2014-04-29,20140500,20140700,19
silver,SILVER,SI,2014-06-16,20140700,20140900,2014-06-27,20140700,20140900,11
silver,SILVER,SI,2014-09-01,20140900,20141200,2014-08-28,20140900,20141200,4
silver,SILVER,SI,2014-11-28,20141200,20150300,2014-11-26,20141200,20150300,2
silver,SILVER,SI,2015-02-09,20150300,20150500,2015-02-26,20150300,20150500,17
silver,SILVER,SI,2015-04-10,20150500,20150700,2015-04-29,20150500,20150700,19
silver,SILVER,SI,2015-06-11,20150700,20150900,2015-06-29,20150700,20150900,18
silver,SILVER,SI,2015-09-01,20150900,20151200,2015-08-28,20150900,20151200,4
silver,SILVER,SI,2015-12-01,20151200,20160300,2015-11-26,20151200,20160300,5
silver,SILVER,SI,2016-02-10,20160300,20160500,2016-02-26,20160300,20160500,16
silver,SILVER,SI,2016-04-11,20160500,20160700,2016-04-28,20160500,20160700,17
silver,SILVER,SI,2016-06-08,20160700,20160900,2016-06-29,20160700,20160900,21
silver,SILVER,SI,2016-09-01,20160900,20161200,2016-08-29,20160900,20161200,3
silver,SILVER,SI,2016-11-30,20161200,20170300,2016-11-29,20161200,20170300,1
silver,SILVER,SI,2017-02-09,20170300,20170500,2017-02-27,20170300,20170500,18
silver,SILVER,SI,2017-04-11,20170500,20170700,2017-04-27,20170500,20170700,16
silver,SILVER,SI,2017-06-09,20170700,20170900,2017-06-29,20170700,20170900,20
silver,SILVER,SI,2017-09-01,20170900,20171200,2017-08-30,20170900,20171200,2
silver,SILVER,SI,2017-11-30,20171200,20180300,2017-11-29,20171200,20180300,1
silver,SILVER,SI,2018-02-08,20180300,20180500,2018-02-27,20180300,20180500,19
silver,SILVER,SI,2018-04-11,20180500,20180700,2018-04-27,20180500,20180700,16
silver,SILVER,SI,2018-06-08,20180700,20180900,2018-06-28,20180700,20180900,20
silver,SILVER,SI,2018-08-31,20180900,20181200,2018-08-30,20180900,20181200,1
silver,SILVER,SI,2018-11-30,20181200,20190300,2018-11-29,20181200,20190300,1
silver,SILVER,SI,2019-02-08,20190300,20190500,2019-02-27,20190300,20190500,19
silver,SILVER,SI,2019-04-11,20190500,20190700,2019-04-29,20190500,20190700,18
silver,SILVER,SI,2019-06-04,20190700,20190900,2019-06-27,20190700,20190900,23
silver,SILVER,SI,2019-08-30,20190900,20191200,2019-08-28,20190900,20191200,2
silver,SILVER,SI,2019-11-29,20191200,20200300,2019-11-27,20191200,20200300,2
silver,SILVER,SI,2020-02-10,20200300,20200500,2020-02-26,20200300,20200500,16
silver,SILVER,SI,2020-04-09,20200500,20200700,2020-04-28,20200500,20200700,19
silver,SILVER,SI,2020-06-11,20200700,20200900,2020-06-29,20200700,20200900,18
silver,SILVER,SI,2020-09-01,20200900,20201200,2020-08-28,20200900,20201200,4
silver,SILVER,SI,2020-11-30,20201200,20210300,2020-11-26,20201200,20210300,4
silver,SILVER,SI,2021-02-09,20210300,20210500,2021-02-25,20210300,20210500,16
silver,SILVER,SI,2021-04-09,20210500,20210700,2021-04-29,20210500,20210700,20
silver,SILVER,SI,2021-06-11,20210700,20210900,2021-06-29,20210700,20210900,18
silver,SILVER,SI,2021-08-09,20210900,20211200,2021-08-30,20210900,20211200,21
silver,SILVER,SI,2021-09-27,20211200,20220300,2021-08-30,20210900,20211200,28
silver,SILVER,SI,2022-01-26,20220300,20220500,2022-02-25,20220300,20220500,30
silver,SILVER,SI,2022-04-12,20220500,20220700,2022-04-27,20220500,20220700,15
silver,SILVER,SI,2022-06-13,20220700,20220900,2022-06-29,20220700,20220900,16
silver,SILVER,SI,2022-08-12,20220900,20221200,2022-08-29,20220900,20221200,17
silver,SILVER,SI,2022-11-07,20221200,20230300,2022-11-28,20221200,20230300,21
silver,SILVER,SI,2023-02-07,20230300,20230500,2023-02-24,20230300,20230500,17
silver,SILVER,SI,2023-03-30,20230500,20230700,2023-04-27,20230500,20230700,28
silver,SILVER,SI,2023-05-23,20230700,20230900,2023-04-27,20230500,20230700,26
silver,SILVER,SI,2023-08-21,20230900,20231200,2023-08-30,20230900,20231200,9
silver,SILVER,SI,2023-10-20,20231200,20240300,2023-11-28,20231200,20240300,39
silver,SILVER,SI,2024-02-23,20240300,20240500,2024-02-27,20240300,20240500,4
us_10y,US10,ZN,2010-08-30,20100900,20101200,2010-08-31,20100900,20101200,1
us_10y,US10,ZN,2010-11-29,20101200,20110300,2010-11-30,20101200,20110300,1
us_10y,US10,ZN,2011-02-25,20110300,20110600,2011-02-28,20110300,20110600,3
us_10y,US10,ZN,2011-05-31,20110600,20110900,2011-05-31,20110600,20110900,0
us_10y,US10,ZN,2011-08-30,20110900,20111200,2011-08-31,20110900,20111200,1
us_10y,US10,ZN,2011-11-29,20111200,20120300,2011-11-30,20111200,20120300,1
us_10y,US10,ZN,2012-02-28,20120300,20120600,2012-02-29,20120300,20120600,1
us_10y,US10,ZN,2012-05-30,20120600,20120900,2012-05-31,20120600,20120900,1
us_10y,US10,ZN,2012-08-29,20120900,20121200,2012-08-31,20120900,20121200,2
us_10y,US10,ZN,2012-11-28,20121200,20130300,2012-11-30,20121200,20130300,2
us_10y,US10,ZN,2013-02-26,20130300,20130600,2013-02-28,20130300,20130600,2
us_10y,US10,ZN,2013-05-29,20130600,20130900,2013-05-31,20130600,20130900,2
us_10y,US10,ZN,2013-08-28,20130900,20131200,2013-08-30,20130900,20131200,2
us_10y,US10,ZN,2013-11-27,20131200,20140300,2013-11-28,20131200,20140300,1
us_10y,US10,ZN,2014-02-26,20140300,20140600,2014-02-28,20140300,20140600,2
us_10y,US10,ZN,2014-05-30,20140600,20140900,2014-05-30,20140600,20140900,0
us_10y,US10,ZN,2014-08-28,20140900,20141200,2014-08-29,20140900,20141200,1
us_10y,US10,ZN,2014-11-28,20141200,20150300,2014-11-27,20141200,20150300,1
us_10y,US10,ZN,2015-02-25,20150300,20150600,2015-02-27,20150300,20150600,2
us_10y,US10,ZN,2015-05-28,20150600,20150900,2015-05-29,20150600,20150900,1
us_10y,US10,ZN,2015-08-28,20150900,20151200,2015-08-31,20150900,20151200,3
us_10y,US10,ZN,2015-11-26,20151200,20160300,2015-11-27,20151200,20160300,1
us_10y,US10,ZN,2016-02-26,20160300,20160600,2016-02-29,20160300,20160600,3
us_10y,US10,ZN,2016-05-30,20160600,20160900,2016-05-30,20160600,20160900,0
us_10y,US10,ZN,2016-08-30,20160900,20161200,2016-08-31,20160900,20161200,1
us_10y,US10,ZN,2016-11-29,20161200,20170300,2016-11-30,20161200,20170300,1
us_10y,US10,ZN,2017-02-27,20170300,20170600,2017-02-28,20170300,20170600,1
us_10y,US10,ZN,2017-05-31,20170600,20170900,2017-05-31,20170600,20170900,0
us_10y,US10,ZN,2017-08-29,20170900,20171200,2017-08-30,20170900,20171200,1
us_10y,US10,ZN,2017-11-28,20171200,20180300,2017-11-30,20171200,20180300,2
us_10y,US10,ZN,2018-02-27,20180300,20180600,2018-02-28,20180300,20180600,1
us_10y,US10,ZN,2018-05-30,20180600,20180900,2018-05-31,20180600,20180900,1
us_10y,US10,ZN,2018-08-28,20180900,20181200,2018-08-31,20180900,20181200,3
us_10y,US10,ZN,2018-11-26,20181200,20190300,2018-11-30,20181200,20190300,4
us_10y,US10,ZN,2019-02-22,20190300,20190600,2019-02-27,20190300,20190600,5
