canonical_market_id,carver_instrument,globex_asset,trade_date,present_in,missing_from
brl,BRE,6L,2010-10-21,pysystemtrade,globex
brl,BRE,6L,2010-10-22,pysystemtrade,globex
brl,BRE,6L,2010-10-25,pysystemtrade,globex
brl,BRE,6L,2010-10-26,pysystemtrade,globex
brl,BRE,6L,2010-10-27,pysystemtrade,globex
brl,BRE,6L,2010-10-28,pysystemtrade,globex
brl,BRE,6L,2010-10-29,pysystemtrade,globex
brl,BRE,6L,2010-11-01,pysystemtrade,globex
brl,BRE,6L,2010-11-02,pysystemtrade,globex
brl,BRE,6L,2010-11-03,pysystemtrade,globex
brl,BRE,6L,2010-11-04,pysystemtrade,globex
brl,BRE,6L,2010-11-05,pysystemtrade,globex
brl,BRE,6L,2010-11-08,pysystemtrade,globex
brl,BRE,6L,2010-11-09,pysystemtrade,globex
brl,BRE,6L,2010-11-10,pysystemtrade,globex
brl,BRE,6L,2010-11-11,pysystemtrade,globex
brl,BRE,6L,2010-11-12,pysystemtrade,globex
brl,BRE,6L,2010-11-15,pysystemtrade,globex
brl,BRE,6L,2010-11-16,pysystemtrade,globex
brl,BRE,6L,2010-11-17,pysystemtrade,globex
brl,BRE,6L,2010-11-18,pysystemtrade,globex
brl,BRE,6L,2010-11-19,pysystemtrade,globex
brl,BRE,6L,2010-11-22,pysystemtrade,globex
brl,BRE,6L,2010-11-23,pysystemtrade,globex
brl,BRE,6L,2010-11-24,pysystemtrade,globex
brl,BRE,6L,2010-11-26,pysystemtrade,globex
brl,BRE,6L,2010-11-29,pysystemtrade,globex
brl,BRE,6L,2010-11-30,pysystemtrade,globex
brl,BRE,6L,2010-12-01,pysystemtrade,globex
brl,BRE,6L,2010-12-02,pysystemtrade,globex
brl,BRE,6L,2010-12-03,pysystemtrade,globex
brl,BRE,6L,2010-12-06,pysystemtrade,globex
brl,BRE,6L,2010-12-08,pysystemtrade,globex
brl,BRE,6L,2010-12-09,pysystemtrade,globex
brl,BRE,6L,2010-12-10,pysystemtrade,globex
brl,BRE,6L,2010-12-13,pysystemtrade,globex
brl,BRE,6L,2010-12-14,pysystemtrade,globex
brl,BRE,6L,2010-12-15,pysystemtrade,globex
brl,BRE,6L,2010-12-16,pysystemtrade,globex
brl,BRE,6L,2010-12-17,pysystemtrade,globex
brl,BRE,6L,2010-12-20,pysystemtrade,globex
brl,BRE,6L,2010-12-21,pysystemtrade,globex
brl,BRE,6L,2010-12-22,pysystemtrade,globex
brl,BRE,6L,2010-12-23,pysystemtrade,globex
brl,BRE,6L,2010-12-27,pysystemtrade,globex
brl,BRE,6L,2010-12-28,pysystemtrade,globex
brl,BRE,6L,2010-12-29,pysystemtrade,globex
brl,BRE,6L,2010-12-30,pysystemtrade,globex
brl,BRE,6L,2010-12-31,pysystemtrade,globex
brl,BRE,6L,2011-01-03,pysystemtrade,globex
brl,BRE,6L,2011-01-04,pysystemtrade,globex
brl,BRE,6L,2011-01-05,pysystemtrade,globex
brl,BRE,6L,2011-01-06,pysystemtrade,globex
brl,BRE,6L,2011-01-07,pysystemtrade,globex
brl,BRE,6L,2011-01-10,pysystemtrade,globex
brl,BRE,6L,2011-01-11,pysystemtrade,globex
brl,BRE,6L,2011-01-12,pysystemtrade,globex
brl,BRE,6L,2011-01-13,pysystemtrade,globex
brl,BRE,6L,2011-01-14,pysystemtrade,globex
brl,BRE,6L,2011-01-18,pysystemtrade,globex
brl,BRE,6L,2011-01-19,pysystemtrade,globex
brl,BRE,6L,2011-01-20,pysystemtrade,globex
brl,BRE,6L,2011-01-21,pysystemtrade,globex
brl,BRE,6L,2011-01-24,pysystemtrade,globex
brl,BRE,6L,2011-01-25,pysystemtrade,globex
brl,BRE,6L,2011-01-26,pysystemtrade,globex
brl,BRE,6L,2011-01-27,pysystemtrade,globex
brl,BRE,6L,2011-01-28,pysystemtrade,globex
brl,BRE,6L,2011-01-31,pysystemtrade,globex
brl,BRE,6L,2011-02-01,pysystemtrade,globex
brl,BRE,6L,2011-02-02,pysystemtrade,globex
brl,BRE,6L,2011-02-03,pysystemtrade,globex
brl,BRE,6L,2011-02-04,pysystemtrade,globex
brl,BRE,6L,2011-02-07,pysystemtrade,globex
brl,BRE,6L,2011-02-08,pysystemtrade,globex
brl,BRE,6L,2011-02-09,pysystemtrade,globex
brl,BRE,6L,2011-02-10,pysystemtrade,globex
brl,BRE,6L,2011-02-11,pysystemtrade,globex
brl,BRE,6L,2011-02-14,pysystemtrade,globex
brl,BRE,6L,2011-02-15,pysystemtrade,globex
brl,BRE,6L,2011-02-16,pysystemtrade,globex
brl,BRE,6L,2011-02-17,pysystemtrade,globex
brl,BRE,6L,2011-02-18,pysystemtrade,globex
brl,BRE,6L,2011-02-21,globex,pysystemtrade
brl,BRE,6L,2011-03-07,pysystemtrade,globex
brl,BRE,6L,2011-03-25,pysystemtrade,globex
brl,BRE,6L,2011-04-21,pysystemtrade,globex
brl,BRE,6L,2011-05-24,pysystemtrade,globex
brl,BRE,6L,2011-05-25,pysystemtrade,globex
brl,BRE,6L,2011-05-26,pysystemtrade,globex
brl,BRE,6L,2011-05-27,pysystemtrade,globex
brl,BRE,6L,2011-05-31,pysystemtrade,globex
brl,BRE,6L,2011-06-01,pysystemtrade,globex
brl,BRE,6L,2011-06-02,pysystemtrade,globex
brl,BRE,6L,2011-06-03,pysystemtrade,globex
brl,BRE,6L,2011-06-06,pysystemtrade,globex
brl,BRE,6L,2011-06-07,pysystemtrade,globex
brl,BRE,6L,2011-06-08,pysystemtrade,globex
brl,BRE,6L,2011-06-09,pysystemtrade,globex
brl,BRE,6L,2011-06-10,pysystemtrade,globex
brl,BRE,6L,2011-06-13,pysystemtrade,globex
brl,BRE,6L,2011-06-14,pysystemtrade,globex
brl,BRE,6L,2011-06-15,pysystemtrade,globex
brl,BRE,6L,2011-06-16,pysystemtrade,globex
brl,BRE,6L,2011-06-17,pysystemtrade,globex
brl,BRE,6L,2011-06-20,pysystemtrade,globex
brl,BRE,6L,2011-06-21,pysystemtrade,globex
brl,BRE,6L,2011-06-22,pysystemtrade,globex
brl,BRE,6L,2011-06-23,pysystemtrade,globex
brl,BRE,6L,2011-06-24,pysystemtrade,globex
brl,BRE,6L,2011-06-27,pysystemtrade,globex
brl,BRE,6L,2011-06-28,pysystemtrade,globex
brl,BRE,6L,2011-06-29,pysystemtrade,globex
brl,BRE,6L,2011-06-30,pysystemtrade,globex
brl,BRE,6L,2011-07-01,pysystemtrade,globex
brl,BRE,6L,2011-07-05,pysystemtrade,globex
brl,BRE,6L,2011-07-06,pysystemtrade,globex
brl,BRE,6L,2011-07-07,pysystemtrade,globex
brl,BRE,6L,2011-07-08,pysystemtrade,globex
brl,BRE,6L,2011-07-11,pysystemtrade,globex
brl,BRE,6L,2011-07-12,pysystemtrade,globex
brl,BRE,6L,2011-07-15,pysystemtrade,globex
brl,BRE,6L,2011-07-18,pysystemtrade,globex
brl,BRE,6L,2011-07-19,pysystemtrade,globex
brl,BRE,6L,2011-07-20,pysystemtrade,globex
brl,BRE,6L,2011-07-21,pysystemtrade,globex
brl,BRE,6L,2011-07-25,pysystemtrade,globex
brl,BRE,6L,2011-07-26,pysystemtrade,globex
brl,BRE,6L,2011-07-27,pysystemtrade,globex
brl,BRE,6L,2011-07-28,pysystemtrade,globex
brl,BRE,6L,2011-07-29,pysystemtrade,globex
brl,BRE,6L,2011-08-01,pysystemtrade,globex
brl,BRE,6L,2011-08-02,pysystemtrade,globex
brl,BRE,6L,2011-08-03,pysystemtrade,globex
brl,BRE,6L,2011-08-04,pysystemtrade,globex
brl,BRE,6L,2011-08-05,pysystemtrade,globex
brl,BRE,6L,2011-08-08,pysystemtrade,globex
brl,BRE,6L,2011-08-09,pysystemtrade,globex
brl,BRE,6L,2011-08-10,pysystemtrade,globex
brl,BRE,6L,2011-08-11,pysystemtrade,globex
brl,BRE,6L,2011-08-12,pysystemtrade,globex
brl,BRE,6L,2011-08-16,pysystemtrade,globex
brl,BRE,6L,2011-08-18,pysystemtrade,globex
brl,BRE,6L,2011-08-19,pysystemtrade,globex
brl,BRE,6L,2011-08-22,pysystemtrade,globex
brl,BRE,6L,2011-08-23,pysystemtrade,globex
brl,BRE,6L,2011-08-24,pysystemtrade,globex
brl,BRE,6L,2011-08-25,pysystemtrade,globex
brl,BRE,6L,2011-08-26,pysystemtrade,globex
brl,BRE,6L,2011-08-29,pysystemtrade,globex
brl,BRE,6L,2011-08-30,pysystemtrade,globex
brl,BRE,6L,2011-08-31,pysystemtrade,globex
brl,BRE,6L,2011-09-01,pysystemtrade,globex
brl,BRE,6L,2011-09-02,pysystemtrade,globex
brl,BRE,6L,2011-09-06,pysystemtrade,globex
brl,BRE,6L,2011-09-07,pysystemtrade,globex
brl,BRE,6L,2011-09-08,pysystemtrade,globex
brl,BRE,6L,2011-09-09,pysystemtrade,globex
brl,BRE,6L,2011-09-12,pysystemtrade,globex
brl,BRE,6L,2011-09-13,pysystemtrade,globex
brl,BRE,6L,2011-09-14,pysystemtrade,globex
brl,BRE,6L,2011-09-15,pysystemtrade,globex
brl,BRE,6L,2011-09-16,pysystemtrade,globex
brl,BRE,6L,2011-09-19,pysystemtrade,globex
brl,BRE,6L,2011-09-20,pysystemtrade,globex
brl,BRE,6L,2011-09-21,pysystemtrade,globex
brl,BRE,6L,2011-09-22,pysystemtrade,globex
brl,BRE,6L,2011-09-23,pysystemtrade,globex
brl,BRE,6L,2011-09-26,pysystemtrade,globex
brl,BRE,6L,2011-09-27,pysystemtrade,globex
brl,BRE,6L,2011-09-28,pysystemtrade,globex
brl,BRE,6L,2011-09-29,pysystemtrade,globex
brl,BRE,6L,2011-09-30,pysystemtrade,globex
brl,BRE,6L,2011-10-03,pysystemtrade,globex
brl,BRE,6L,2011-10-04,pysystemtrade,globex
brl,BRE,6L,2011-10-05,pysystemtrade,globex
brl,BRE,6L,2011-10-06,pysystemtrade,globex
brl,BRE,6L,2011-10-07,pysystemtrade,globex
brl,BRE,6L,2011-10-10,pysystemtrade,globex
brl,BRE,6L,2011-10-11,pysystemtrade,globex
brl,BRE,6L,2011-10-12,pysystemtrade,globex
brl,BRE,6L,2011-10-13,pysystemtrade,globex
brl,BRE,6L,2011-10-14,pysystemtrade,globex
brl,BRE,6L,2011-10-17,pysystemtrade,globex
brl,BRE,6L,2011-10-18,pysystemtrade,globex
brl,BRE,6L,2011-10-19,pysystemtrade,globex
brl,BRE,6L,2011-10-20,pysystemtrade,globex
brl,BRE,6L,2011-10-21,pysystemtrade,globex
brl,BRE,6L,2011-10-24,pysystemtrade,globex
brl,BRE,6L,2011-10-25,pysystemtrade,globex
brl,BRE,6L,2011-10-26,pysystemtrade,globex
brl,BRE,6L,2011-10-27,pysystemtrade,globex
brl,BRE,6L,2011-10-28,pysystemtrade,globex
brl,BRE,6L,2011-10-31,pysystemtrade,globex
brl,BRE,6L,2011-11-01,pysystemtrade,globex
brl,BRE,6L,2011-11-02,pysystemtrade,globex
brl,BRE,6L,2011-11-03,pysystemtrade,globex
brl,BRE,6L,2011-11-04,pysystemtrade,globex
brl,BRE,6L,2011-11-07,pysystemtrade,globex
brl,BRE,6L,2011-11-08,pysystemtrade,globex
brl,BRE,6L,2011-11-09,pysystemtrade,globex
brl,BRE,6L,2011-11-10,pysystemtrade,globex
brl,BRE,6L,2011-11-11,pysystemtrade,globex
brl,BRE,6L,2011-11-14,pysystemtrade,globex
brl,BRE,6L,2011-11-15,pysystemtrade,globex
brl,BRE,6L,2011-11-16,pysystemtrade,globex
brl,BRE,6L,2011-11-17,pysystemtrade,globex
brl,BRE,6L,2011-11-18,pysystemtrade,globex
brl,BRE,6L,2011-11-21,pysystemtrade,globex
brl,BRE,6L,2011-11-22,pysystemtrade,globex
brl,BRE,6L,2011-11-23,pysystemtrade,globex
brl,BRE,6L,2011-11-25,pysystemtrade,globex
brl,BRE,6L,2011-11-28,pysystemtrade,globex
brl,BRE,6L,2011-11-29,pysystemtrade,globex
brl,BRE,6L,2011-11-30,pysystemtrade,globex
brl,BRE,6L,2011-12-01,pysystemtrade,globex
brl,BRE,6L,2011-12-02,pysystemtrade,globex
brl,BRE,6L,2011-12-05,pysystemtrade,globex
brl,BRE,6L,2011-12-06,pysystemtrade,globex
brl,BRE,6L,2011-12-07,pysystemtrade,globex
brl,BRE,6L,2011-12-08,pysystemtrade,globex
brl,BRE,6L,2011-12-09,pysystemtrade,globex
brl,BRE,6L,2011-12-12,pysystemtrade,globex
brl,BRE,6L,2011-12-13,pysystemtrade,globex
brl,BRE,6L,2011-12-14,pysystemtrade,globex
brl,BRE,6L,2011-12-15,pysystemtrade,globex
brl,BRE,6L,2011-12-16,pysystemtrade,globex
brl,BRE,6L,2011-12-19,pysystemtrade,globex
brl,BRE,6L,2011-12-20,pysystemtrade,globex
brl,BRE,6L,2011-12-21,pysystemtrade,globex
brl,BRE,6L,2011-12-22,pysystemtrade,globex
brl,BRE,6L,2011-12-23,pysystemtrade,globex
brl,BRE,6L,2011-12-27,pysystemtrade,globex
brl,BRE,6L,2011-12-28,pysystemtrade,globex
brl,BRE,6L,2011-12-29,pysystemtrade,globex
brl,BRE,6L,2011-12-30,pysystemtrade,globex
brl,BRE,6L,2012-01-03,pysystemtrade,globex
brl,BRE,6L,2012-01-04,pysystemtrade,globex
brl,BRE,6L,2012-01-05,pysystemtrade,globex
brl,BRE,6L,2012-01-06,pysystemtrade,globex
brl,BRE,6L,2012-01-09,pysystemtrade,globex
brl,BRE,6L,2012-01-10,pysystemtrade,globex
brl,BRE,6L,2012-01-11,pysystemtrade,globex
brl,BRE,6L,2012-01-12,pysystemtrade,globex
brl,BRE,6L,2012-01-13,pysystemtrade,globex
brl,BRE,6L,2012-01-17,pysystemtrade,globex
brl,BRE,6L,2012-01-18,pysystemtrade,globex
brl,BRE,6L,2012-01-19,pysystemtrade,globex
brl,BRE,6L,2012-01-20,pysystemtrade,globex
brl,BRE,6L,2012-01-23,pysystemtrade,globex
brl,BRE,6L,2012-01-24,pysystemtrade,globex
brl,BRE,6L,2012-01-25,pysystemtrade,globex
brl,BRE,6L,2012-01-26,pysystemtrade,globex
brl,BRE,6L,2012-01-27,pysystemtrade,globex
brl,BRE,6L,2012-01-30,pysystemtrade,globex
brl,BRE,6L,2012-01-31,pysystemtrade,globex
brl,BRE,6L,2012-02-01,pysystemtrade,globex
brl,BRE,6L,2012-02-02,pysystemtrade,globex
brl,BRE,6L,2012-02-03,pysystemtrade,globex
brl,BRE,6L,2012-02-06,pysystemtrade,globex
brl,BRE,6L,2012-02-07,pysystemtrade,globex
brl,BRE,6L,2012-02-08,pysystemtrade,globex
brl,BRE,6L,2012-02-09,pysystemtrade,globex
brl,BRE,6L,2012-02-10,pysystemtrade,globex
brl,BRE,6L,2012-02-13,pysystemtrade,globex
brl,BRE,6L,2012-02-14,pysystemtrade,globex
brl,BRE,6L,2012-02-15,pysystemtrade,globex
brl,BRE,6L,2012-02-16,pysystemtrade,globex
brl,BRE,6L,2012-02-17,pysystemtrade,globex
brl,BRE,6L,2012-02-21,pysystemtrade,globex
brl,BRE,6L,2012-02-22,pysystemtrade,globex
brl,BRE,6L,2012-02-23,pysystemtrade,globex
brl,BRE,6L,2012-02-24,pysystemtrade,globex
brl,BRE,6L,2012-02-27,pysystemtrade,globex
brl,BRE,6L,2012-02-28,pysystemtrade,globex
brl,BRE,6L,2012-02-29,pysystemtrade,globex
brl,BRE,6L,2012-03-01,pysystemtrade,globex
brl,BRE,6L,2012-03-02,pysystemtrade,globex
brl,BRE,6L,2012-03-05,pysystemtrade,globex
brl,BRE,6L,2012-03-06,pysystemtrade,globex
brl,BRE,6L,2012-03-07,pysystemtrade,globex
brl,BRE,6L,2012-03-08,pysystemtrade,globex
brl,BRE,6L,2012-03-09,pysystemtrade,globex
brl,BRE,6L,2012-03-12,pysystemtrade,globex
brl,BRE,6L,2012-03-13,pysystemtrade,globex
brl,BRE,6L,2012-03-14,pysystemtrade,globex
brl,BRE,6L,2012-03-15,pysystemtrade,globex
brl,BRE,6L,2012-03-16,pysystemtrade,globex
brl,BRE,6L,2012-03-19,pysystemtrade,globex
brl,BRE,6L,2012-03-20,pysystemtrade,globex
brl,BRE,6L,2012-03-21,pysystemtrade,globex
brl,BRE,6L,2012-03-22,pysystemtrade,globex
brl,BRE,6L,2012-03-23,pysystemtrade,globex
brl,BRE,6L,2012-03-26,pysystemtrade,globex
brl,BRE,6L,2012-03-27,pysystemtrade,globex
brl,BRE,6L,2012-03-28,pysystemtrade,globex
brl,BRE,6L,2012-03-29,pysystemtrade,globex
brl,BRE,6L,2012-03-30,pysystemtrade,globex
brl,BRE,6L,2012-04-02,pysystemtrade,globex
brl,BRE,6L,2012-04-03,pysystemtrade,globex
brl,BRE,6L,2012-04-04,pysystemtrade,globex
brl,BRE,6L,2012-04-05,pysystemtrade,globex
brl,BRE,6L,2012-04-06,pysystemtrade,globex
brl,BRE,6L,2012-04-09,pysystemtrade,globex
brl,BRE,6L,2012-04-10,pysystemtrade,globex
brl,BRE,6L,2012-04-11,pysystemtrade,globex
brl,BRE,6L,2012-04-12,pysystemtrade,globex
brl,BRE,6L,2012-04-13,pysystemtrade,globex
brl,BRE,6L,2012-04-16,pysystemtrade,globex
brl,BRE,6L,2012-04-17,pysystemtrade,globex
brl,BRE,6L,2012-04-18,pysystemtrade,globex
brl,BRE,6L,2012-04-19,pysystemtrade,globex
brl,BRE,6L,2012-04-20,pysystemtrade,globex
brl,BRE,6L,2012-04-23,pysystemtrade,globex
brl,BRE,6L,2012-04-24,pysystemtrade,globex
brl,BRE,6L,2012-04-25,pysystemtrade,globex
brl,BRE,6L,2012-04-26,pysystemtrade,globex
brl,BRE,6L,2012-04-27,pysystemtrade,globex
brl,BRE,6L,2012-04-30,pysystemtrade,globex
brl,BRE,6L,2012-05-01,pysystemtrade,globex
brl,BRE,6L,2012-05-02,pysystemtrade,globex
brl,BRE,6L,2012-05-03,pysystemtrade,globex
brl,BRE,6L,2012-05-04,pysystemtrade,globex
brl,BRE,6L,2012-05-07,pysystemtrade,globex
brl,BRE,6L,2012-05-08,pysystemtrade,globex
brl,BRE,6L,2012-05-09,pysystemtrade,globex
brl,BRE,6L,2012-05-10,pysystemtrade,globex
brl,BRE,6L,2012-05-11,pysystemtrade,globex
brl,BRE,6L,2012-05-14,pysystemtrade,globex
brl,BRE,6L,2012-05-15,pysystemtrade,globex
brl,BRE,6L,2012-05-16,pysystemtrade,globex
brl,BRE,6L,2012-05-17,pysystemtrade,globex
brl,BRE,6L,2012-05-18,pysystemtrade,globex
brl,BRE,6L,2012-05-21,pysystemtrade,globex
brl,BRE,6L,2012-05-22,pysystemtrade,globex
brl,BRE,6L,2012-05-24,pysystemtrade,globex
brl,BRE,6L,2012-05-25,pysystemtrade,globex
brl,BRE,6L,2012-05-29,pysystemtrade,globex
brl,BRE,6L,2012-05-30,pysystemtrade,globex
brl,BRE,6L,2012-05-31,pysystemtrade,globex
brl,BRE,6L,2012-06-01,pysystemtrade,globex
brl,BRE,6L,2012-06-04,pysystemtrade,globex
brl,BRE,6L,2012-06-05,pysystemtrade,globex
brl,BRE,6L,2012-06-06,pysystemtrade,globex
brl,BRE,6L,2012-06-07,pysystemtrade,globex
brl,BRE,6L,2012-06-08,pysystemtrade,globex
brl,BRE,6L,2012-06-11,pysystemtrade,globex
brl,BRE,6L,2012-06-12,pysystemtrade,globex
brl,BRE,6L,2012-06-13,pysystemtrade,globex
brl,BRE,6L,2012-06-14,pysystemtrade,globex
brl,BRE,6L,2012-06-15,pysystemtrade,globex
brl,BRE,6L,2012-06-18,pysystemtrade,globex
brl,BRE,6L,2012-06-19,pysystemtrade,globex
brl,BRE,6L,2012-06-20,pysystemtrade,globex
brl,BRE,6L,2012-06-21,pysystemtrade,globex
brl,BRE,6L,2012-06-22,pysystemtrade,globex
brl,BRE,6L,2012-06-25,pysystemtrade,globex
brl,BRE,6L,2012-06-26,pysystemtrade,globex
brl,BRE,6L,2012-06-27,pysystemtrade,globex
brl,BRE,6L,2012-06-28,pysystemtrade,globex
brl,BRE,6L,2012-06-29,pysystemtrade,globex
brl,BRE,6L,2012-07-02,pysystemtrade,globex
brl,BRE,6L,2012-07-03,pysystemtrade,globex
brl,BRE,6L,2012-07-05,pysystemtrade,globex
brl,BRE,6L,2012-07-06,pysystemtrade,globex
brl,BRE,6L,2012-07-09,pysystemtrade,globex
brl,BRE,6L,2012-07-10,pysystemtrade,globex
brl,BRE,6L,2012-07-11,pysystemtrade,globex
brl,BRE,6L,2012-07-12,pysystemtrade,globex
brl,BRE,6L,2012-07-13,pysystemtrade,globex
brl,BRE,6L,2012-07-16,pysystemtrade,globex
brl,BRE,6L,2012-07-17,pysystemtrade,globex
brl,BRE,6L,2012-07-18,pysystemtrade,globex
brl,BRE,6L,2012-07-19,pysystemtrade,globex
brl,BRE,6L,2012-07-20,pysystemtrade,globex
brl,BRE,6L,2012-07-23,pysystemtrade,globex
brl,BRE,6L,2012-07-24,pysystemtrade,globex
brl,BRE,6L,2012-07-25,pysystemtrade,globex
brl,BRE,6L,2012-07-26,pysystemtrade,globex
brl,BRE,6L,2012-07-27,pysystemtrade,globex
brl,BRE,6L,2012-07-30,pysystemtrade,globex
brl,BRE,6L,2012-07-31,pysystemtrade,globex
brl,BRE,6L,2012-08-01,pysystemtrade,globex
brl,BRE,6L,2012-08-02,pysystemtrade,globex
brl,BRE,6L,2012-08-03,pysystemtrade,globex
brl,BRE,6L,2012-08-06,pysystemtrade,globex
brl,BRE,6L,2012-08-07,pysystemtrade,globex
brl,BRE,6L,2012-08-08,pysystemtrade,globex
brl,BRE,6L,2012-08-09,pysystemtrade,globex
brl,BRE,6L,2012-08-10,pysystemtrade,globex
brl,BRE,6L,2012-08-13,pysystemtrade,globex
brl,BRE,6L,2012-08-14,pysystemtrade,globex
brl,BRE,6L,2012-08-15,pysystemtrade,globex
brl,BRE,6L,2012-08-16,pysystemtrade,globex
brl,BRE,6L,2012-08-20,pysystemtrade,globex
brl,BRE,6L,2012-08-21,pysystemtrade,globex
brl,BRE,6L,2012-08-22,pysystemtrade,globex
brl,BRE,6L,2012-08-23,pysystemtrade,globex
brl,BRE,6L,2012-08-24,pysystemtrade,globex
brl,BRE,6L,2012-08-27,pysystemtrade,globex
brl,BRE,6L,2012-08-29,pysystemtrade,globex
brl,BRE,6L,2012-08-30,pysystemtrade,globex
brl,BRE,6L,2012-08-31,pysystemtrade,globex
brl,BRE,6L,2012-09-04,pysystemtrade,globex
brl,BRE,6L,2012-09-05,pysystemtrade,globex
brl,BRE,6L,2012-09-06,pysystemtrade,globex
brl,BRE,6L,2012-09-07,pysystemtrade,globex
brl,BRE,6L,2012-09-10,pysystemtrade,globex
brl,BRE,6L,2012-09-11,pysystemtrade,globex
brl,BRE,6L,2012-09-12,pysystemtrade,globex
brl,BRE,6L,2012-09-17,pysystemtrade,globex
brl,BRE,6L,2012-09-18,pysystemtrade,globex
brl,BRE,6L,2012-09-19,pysystemtrade,globex
brl,BRE,6L,2012-09-20,pysystemtrade,globex
brl,BRE,6L,2012-09-21,pysystemtrade,globex
brl,BRE,6L,2012-09-24,pysystemtrade,globex
brl,BRE,6L,2012-09-25,pysystemtrade,globex
brl,BRE,6L,2012-09-26,pysystemtrade,globex
brl,BRE,6L,2012-09-27,pysystemtrade,globex
brl,BRE,6L,2012-09-28,pysystemtrade,globex
brl,BRE,6L,2012-10-01,pysystemtrade,globex
brl,BRE,6L,2012-10-02,pysystemtrade,globex
brl,BRE,6L,2012-10-03,pysystemtrade,globex
brl,BRE,6L,2012-10-04,pysystemtrade,globex
brl,BRE,6L,2012-10-05,pysystemtrade,globex
brl,BRE,6L,2012-10-08,pysystemtrade,globex
brl,BRE,6L,2012-10-09,pysystemtrade,globex
brl,BRE,6L,2012-10-10,pysystemtrade,globex
brl,BRE,6L,2012-10-11,pysystemtrade,globex
brl,BRE,6L,2012-10-12,pysystemtrade,globex
brl,BRE,6L,2012-10-15,pysystemtrade,globex
brl,BRE,6L,2012-10-16,pysystemtrade,globex
brl,BRE,6L,2012-10-17,pysystemtrade,globex
brl,BRE,6L,2012-10-18,pysystemtrade,globex
brl,BRE,6L,2012-10-19,pysystemtrade,globex
brl,BRE,6L,2012-10-22,pysystemtrade,globex
brl,BRE,6L,2012-10-23,pysystemtrade,globex
brl,BRE,6L,2012-10-24,pysystemtrade,globex
brl,BRE,6L,2012-10-25,pysystemtrade,globex
brl,BRE,6L,2012-10-26,pysystemtrade,globex
brl,BRE,6L,2012-10-29,pysystemtrade,globex
brl,BRE,6L,2012-10-30,pysystemtrade,globex
brl,BRE,6L,2012-10-31,pysystemtrade,globex
brl,BRE,6L,2012-11-01,pysystemtrade,globex
brl,BRE,6L,2012-11-02,pysystemtrade,globex
brl,BRE,6L,2012-11-05,pysystemtrade,globex
brl,BRE,6L,2012-11-06,pysystemtrade,globex
brl,BRE,6L,2012-11-07,pysystemtrade,globex
brl,BRE,6L,2012-11-08,pysystemtrade,globex
brl,BRE,6L,2012-11-09,pysystemtrade,globex
brl,BRE,6L,2012-11-12,pysystemtrade,globex
brl,BRE,6L,2012-11-13,pysystemtrade,globex
brl,BRE,6L,2012-11-15,pysystemtrade,globex
brl,BRE,6L,2012-11-16,pysystemtrade,globex
brl,BRE,6L,2012-11-19,pysystemtrade,globex
brl,BRE,6L,2012-11-20,pysystemtrade,globex
brl,BRE,6L,2012-11-21,pysystemtrade,globex
brl,BRE,6L,2012-11-23,pysystemtrade,globex
brl,BRE,6L,2012-11-26,pysystemtrade,globex
brl,BRE,6L,2012-11-27,pysystemtrade,globex
brl,BRE,6L,2012-11-28,pysystemtrade,globex
brl,BRE,6L,2012-11-29,pysystemtrade,globex
brl,BRE,6L,2012-11-30,pysystemtrade,globex
brl,BRE,6L,2012-12-03,pysystemtrade,globex
brl,BRE,6L,2012-12-04,pysystemtrade,globex
brl,BRE,6L,2012-12-05,pysystemtrade,globex
brl,BRE,6L,2012-12-06,pysystemtrade,globex
brl,BRE,6L,2012-12-07,pysystemtrade,globex
brl,BRE,6L,2012-12-10,pysystemtrade,globex
brl,BRE,6L,2012-12-11,pysystemtrade,globex
brl,BRE,6L,2012-12-12,pysystemtrade,globex
brl,BRE,6L,2012-12-13,pysystemtrade,globex
brl,BRE,6L,2012-12-14,pysystemtrade,globex
brl,BRE,6L,2012-12-17,pysystemtrade,globex
brl,BRE,6L,2012-12-18,pysystemtrade,globex
brl,BRE,6L,2012-12-19,pysystemtrade,globex
brl,BRE,6L,2012-12-20,pysystemtrade,globex
brl,BRE,6L,2012-12-21,pysystemtrade,globex
brl,BRE,6L,2012-12-24,pysystemtrade,globex
brl,BRE,6L,2012-12-26,pysystemtrade,globex
brl,BRE,6L,2012-12-27,pysystemtrade,globex
brl,BRE,6L,2012-12-28,pysystemtrade,globex
brl,BRE,6L,2012-12-31,pysystemtrade,globex
brl,BRE,6L,2013-01-02,pysystemtrade,globex
brl,BRE,6L,2013-01-03,pysystemtrade,globex
brl,BRE,6L,2013-01-04,pysystemtrade,globex
brl,BRE,6L,2013-01-07,pysystemtrade,globex
brl,BRE,6L,2013-01-08,pysystemtrade,globex
brl,BRE,6L,2013-01-09,pysystemtrade,globex
brl,BRE,6L,2013-01-10,pysystemtrade,globex
brl,BRE,6L,2013-01-11,pysystemtrade,globex
brl,BRE,6L,2013-01-14,pysystemtrade,globex
brl,BRE,6L,2013-01-15,pysystemtrade,globex
brl,BRE,6L,2013-01-16,pysystemtrade,globex
brl,BRE,6L,2013-01-17,pysystemtrade,globex
brl,BRE,6L,2013-01-18,pysystemtrade,globex
brl,BRE,6L,2013-01-22,pysystemtrade,globex
brl,BRE,6L,2013-01-23,pysystemtrade,globex
